transaction_id,transaction_date,customer_id,counterparty_id,amount,channel,counterparty_name,country
PAY325972,2026-09-05,CUST10336,CP27954,2044.98,Wire,John Khalil,Mexico
PAY325973,2026-01-28,CUST10740,CP26539,3813.63,P2P,Sergei Al Rashid,India
PAY325974,2026-06-15,CUST10681,CP23839,33494.52,Card,Peter Brown,Turkey
PAY325975,2026-05-18,CUST11950,CP24782,18855.28,P2P,Yousef Nouri,Nigeria
PAY325976,2026-07-03,CUST11233,CP26754,13471.87,ACH,Ivan Wilson,Russia
PAY325977,2026-07-29,CUST11205,CP25006,4309.1,P2P,Anna Zhang,Russia
PAY325978,2026-01-06,CUST11942,CP21223,21783.33,Wire,Sara Wilson,Iran
PAY325979,2026-09-25,CUST11798,CP24920,21826.24,P2P,Hassan Hosseini,Russia
PAY325980,2026-08-04,CUST10599,CP22865,2200.1,ACH,Ali Al Rashid,Mexico
PAY325981,2026-03-27,CUST11903,CP24007,8858.21,Wire,Karim Wilson,Belarus
PAY325982,2026-08-18,CUST10731,CP23144,5606.89,Card,John Ivanov,Mexico
PAY325983,2026-01-27,CUST10677,CP20949,3326.25,Wire,Karim Brown,Canada
PAY325984,2026-06-30,CUST10223,CP26178,5089.48,Trade Payment,Yousef Wilson,Russia
PAY325985,2026-02-21,CUST10744,CP20271,6474.28,P2P,Peter Rahimi,Russia
PAY325986,2026-09-29,CUST10342,CP21659,2211.7,ACH,Yousef Zhang,Mexico
PAY325987,2026-05-02,CUST10603,CP22970,25763.89,Card,Sara Smith,United Arab Emirates
PAY325988,2026-01-11,CUST10000,CP24977,37090.24,P2P,Sara Karimi,Nigeria
PAY325989,2026-09-16,CUST11370,CP23456,6745.53,Card,Omar Wang,India
PAY325990,2026-05-02,CUST11208,CP25926,1095.6,ACH,Omar Karimi,Mexico
PAY325991,2026-04-05,CUST10687,CP25160,1151.74,ACH,Omar Al Rashid,India
PAY325992,2026-04-14,CUST10387,CP25394,5614.34,Card,Viktor Nouri,Belarus
PAY325993,2026-02-23,CUST11100,CP23663,3047.51,Card,Ivan Zhang,United States
PAY325994,2026-03-21,CUST11144,CP23410,6981.85,P2P,Ali Petrov,Belarus
PAY325995,2026-02-08,CUST11194,CP25081,16811.81,ACH,Ali Haddad,Syria
PAY325996,2026-06-16,CUST10537,CP23483,12536.5,Wire,Karim Lee,Iran
PAY325997,2026-05-28,CUST10414,CP21109,5067.77,Card,Viktor Wilson,Turkey
PAY325998,2026-02-11,CUST11238,CP23069,19209.46,Trade Payment,Mark Al Rashid,United Kingdom
PAY325999,2026-09-30,CUST10251,CP21485,59123.43,ACH,Omar Al Rashid,India
PAY326000,2026-07-31,CUST11049,CP22037,7256.46,Wire,Omar Petrov,Mexico
PAY326001,2026-04-30,CUST11387,CP22795,90044.87,P2P,Ali Petrov,India
PAY326002,2026-02-12,CUST11061,CP23737,18215.06,Wire,Hassan Karimi,Belarus
PAY326003,2026-06-20,CUST10062,CP20117,17589.78,Card,Anna Haddad,Nigeria
PAY326004,2026-01-16,CUST11397,CP23008,20886.58,Wire,Mark Al Rashid,Turkey
PAY326005,2026-08-18,CUST10053,CP20927,11848.09,ACH,Sara Rahimi,Turkey
PAY326006,2026-08-23,CUST11189,CP25589,3538.57,Wire,Viktor Karimi,United Kingdom
PAY326007,2026-07-25,CUST10568,CP27216,15496.15,ACH,Jin Nouri,Syria
PAY326008,2026-02-08,CUST10299,CP21381,3120.9,Card,Samir Karimi,Mexico
PAY326009,2026-01-04,CUST10696,CP25845,8935.01,Card,Ivan Haddad,United Kingdom
PAY326010,2026-03-26,CUST11692,CP26113,25306.44,Card,Yousef Zhang,United Arab Emirates
PAY326011,2026-04-22,CUST10686,CP21923,15590.49,Wire,Mark Hosseini,Belarus
PAY326012,2026-01-04,CUST10056,CP24376,27426.41,Wire,Viktor Nouri,Canada
PAY326013,2026-04-21,CUST10075,CP24145,6934.49,Wire,Ali Sokolov,Russia
PAY326014,2026-06-27,CUST11540,CP27123,8145.51,Card,Hassan Brown,United States
PAY326015,2026-09-29,CUST10444,CP24904,4969.64,Wire,Karim Volkov,North Korea
PAY326016,2026-07-20,CUST11205,CP26289,10946.26,Wire,Farid Hosseini,United States
PAY326017,2026-06-16,CUST11400,CP24153,6801.42,Wire,Yousef Zhang,Turkey
PAY326018,2026-03-04,CUST10822,CP22319,5430.07,Wire,Omar Mansour,Mexico
PAY326019,2026-05-23,CUST10175,CP25366,8635.85,ACH,Ivan Wilson,Nigeria
PAY326020,2026-04-05,CUST11298,CP21097,7166.86,ACH,Mark Nouri,Belarus
PAY326021,2026-05-22,CUST10328,CP26578,16335.51,P2P,Reza Wilson,Iran
PAY326022,2026-01-25,CUST11816,CP22877,4812.01,ACH,Sergei Wang,Mexico
PAY326023,2026-03-15,CUST10920,CP23134,6511.51,Card,Omar Al Rashid,United Arab Emirates
PAY326024,2026-05-06,CUST11882,CP26483,5579.03,Card,Omar Sokolov,Canada
PAY326025,2026-05-31,CUST11457,CP23946,14552.1,Trade Payment,Anna Wilson,India
PAY326026,2026-04-26,CUST11179,CP21847,10078.04,P2P,Peter Zhang,Turkey
PAY326027,2026-01-28,CUST11287,CP26916,19374.12,Wire,Wei Brown,India
PAY326028,2026-09-28,CUST10621,CP22235,5447.45,P2P,Karim Sokolov,Iran
PAY326029,2026-01-04,CUST10006,CP27525,1480.43,Trade Payment,Sara Ivanov,India
PAY326030,2026-01-20,CUST10893,CP25606,7525.63,P2P,Nikolai Sokolov,United States
PAY326031,2026-05-10,CUST11151,CP23299,1967.97,Card,Ivan Al Rashid,Mexico
PAY326032,2026-06-20,CUST11457,CP26245,2822.46,Wire,John Rahimi,Mexico
PAY326033,2026-04-15,CUST11507,CP20945,5433.5,P2P,Samir Nouri,Turkey
PAY326034,2026-02-21,CUST10542,CP27320,4217.61,Card,Farid Khalil,United States
PAY326035,2026-09-26,CUST10857,CP22400,23224.13,Wire,Hassan Al Rashid,United States
PAY326036,2026-08-22,CUST10999,CP22787,22858.54,Card,Mohammed Rahimi,United Arab Emirates
PAY326037,2026-07-06,CUST10828,CP20011,1686.95,ACH,Nikolai Lee,India
PAY326038,2026-01-06,CUST11065,CP23767,10804.12,Trade Payment,Viktor Hosseini,Belarus
PAY326039,2026-07-09,CUST10531,CP21026,14872.5,Trade Payment,Mohammed Zhang,Turkey
PAY326040,2026-04-26,CUST11748,CP27012,3083.84,P2P,Reza Karimi,Mexico
PAY326041,2026-02-08,CUST11149,CP23209,1152.47,ACH,John Nouri,Canada
PAY326042,2026-08-19,CUST11542,CP23022,4299.89,Wire,Jin Al Rashid,Syria
PAY326043,2026-05-01,CUST11577,CP24081,20810.41,P2P,Wei Nouri,Canada
PAY326044,2026-07-16,CUST10070,CP24378,1104.96,Wire,Ahmed Brown,India
PAY326045,2026-03-17,CUST11628,CP26216,27118.52,ACH,Omar Smith,Turkey
PAY326046,2026-06-08,CUST10547,CP22280,6393.49,Card,Nikolai Al Rashid,United Arab Emirates
PAY326047,2026-02-01,CUST11565,CP27246,14730.1,ACH,Peter Smith,Nigeria
PAY326048,2026-08-30,CUST11471,CP23489,38416.63,ACH,Ahmed Zhang,United States
PAY326049,2026-09-25,CUST11805,CP23677,22435.41,Wire,Sergei Rahimi,Belarus
PAY326050,2026-03-16,CUST10876,CP27985,10888.13,ACH,Peter Lee,United States
PAY326051,2026-07-29,CUST10607,CP22944,2057.53,Card,Hassan Sokolov,Mexico
PAY326052,2026-04-19,CUST10781,CP20654,3865.15,Wire,Sergei Al Rashid,Russia
PAY326053,2026-01-19,CUST10121,CP24914,4546.96,P2P,Ahmed Brown,Mexico
PAY326054,2026-08-29,CUST11717,CP20465,2895.43,Trade Payment,Hassan Sokolov,United Kingdom
PAY326055,2026-05-23,CUST10991,CP24167,3187.3,Card,Viktor Al Rashid,Belarus
PAY326056,2026-05-22,CUST10080,CP22753,4028.95,P2P,Wei Haddad,North Korea
PAY326057,2026-09-25,CUST11503,CP27014,6292.63,Card,Omar Zhang,India
PAY326058,2026-07-15,CUST10832,CP25125,3514.33,ACH,Ali Sokolov,Mexico
PAY326059,2026-03-30,CUST11166,CP26900,2737.08,ACH,Mark Smith,Russia
PAY326060,2026-07-04,CUST11725,CP25750,2184.98,ACH,Mark Sokolov,Mexico
PAY326061,2026-05-07,CUST10556,CP22331,457.97,ACH,Samir Ivanov,Turkey
PAY326062,2026-09-05,CUST10841,CP22330,14350.41,P2P,Yousef Mansour,Belarus
PAY326063,2026-03-21,CUST10936,CP27865,10416.83,Trade Payment,Yousef Petrov,Iran
PAY326064,2026-07-22,CUST10750,CP27070,1782.54,Wire,Karim Petrov,Nigeria
PAY326065,2026-03-04,CUST10483,CP24626,3529.05,Wire,Karim Rahimi,Belarus
PAY326066,2026-05-27,CUST11975,CP25919,25513.15,P2P,John Smith,Canada
PAY326067,2026-05-24,CUST10110,CP21398,2964.57,Wire,Anna Khalil,United States
PAY326068,2026-06-27,CUST11332,CP25173,2403.15,Card,Mark Mansour,Turkey
PAY326069,2026-08-19,CUST11609,CP20023,8260.49,Trade Payment,John Smith,Russia
PAY326070,2026-07-23,CUST10476,CP22833,2267.19,Card,Sergei Nouri,Russia
PAY326071,2026-05-18,CUST10357,CP20306,2551.58,ACH,Mohammed Haddad,United States
PAY326072,2026-01-04,CUST11271,CP24387,3043.09,Wire,Mohammed Petrov,Mexico
PAY326073,2026-03-30,CUST11022,CP24495,1240.44,Trade Payment,Sara Haddad,India
PAY326074,2026-06-11,CUST11509,CP23979,20950.9,ACH,Sara Smith,Syria
PAY326075,2026-07-11,CUST11687,CP20805,1662.91,P2P,Jin Wilson,Canada
PAY326076,2026-09-20,CUST11390,CP22628,3168.31,Card,Ahmed Rahimi,Canada
PAY326077,2026-01-12,CUST11248,CP23942,7874.16,Wire,Mohammed Rahimi,Russia
PAY326078,2026-04-20,CUST10744,CP21612,21325.91,P2P,Mark Wang,United Kingdom
PAY326079,2026-08-10,CUST11691,CP26845,18338.2,Trade Payment,Peter Volkov,Belarus
PAY326080,2026-04-30,CUST11437,CP24374,8492.08,Trade Payment,Yousef Brown,Nigeria
PAY326081,2026-07-22,CUST10202,CP21722,3257.65,Trade Payment,Peter Lee,Mexico
PAY326082,2026-06-22,CUST10599,CP20993,12226.59,ACH,Reza Khalil,Turkey
PAY326083,2026-08-24,CUST11983,CP25820,6972.52,Wire,Omar Hosseini,United Arab Emirates
PAY326084,2026-05-08,CUST11686,CP21264,9892.36,ACH,Omar Khalil,Belarus
PAY326085,2026-04-30,CUST10675,CP26491,6371.06,ACH,Wei Lee,Russia
PAY326086,2026-07-21,CUST10608,CP26597,30293.42,Wire,Reza Volkov,Canada
PAY326087,2026-08-17,CUST10899,CP20734,11186.58,P2P,Peter Ivanov,Mexico
PAY326088,2026-02-18,CUST11773,CP22690,24988.96,P2P,Wei Zhang,United Kingdom
PAY326089,2026-04-23,CUST10840,CP23835,1504.58,P2P,Hassan Ivanov,Canada
PAY326090,2026-04-20,CUST10948,CP24361,9875.82,ACH,Karim Wang,Canada
PAY326091,2026-04-15,CUST10256,CP25654,8503.47,Trade Payment,Jin Lee,Nigeria
PAY326092,2026-09-02,CUST10930,CP20265,3898.29,P2P,Wei Hosseini,Canada
PAY326093,2026-04-16,CUST10947,CP26263,3587.74,ACH,Karim Petrov,United States
PAY326094,2026-08-20,CUST11287,CP25619,27323.05,Trade Payment,Sergei Lee,Russia
PAY326095,2026-05-16,CUST10630,CP24081,1652.5,P2P,Wei Nouri,Canada
PAY326096,2026-02-10,CUST10287,CP25596,3294.94,Trade Payment,Samir Petrov,Iran
PAY326097,2026-08-06,CUST11840,CP26866,24085.38,P2P,Farid Rahimi,Canada
PAY326098,2026-05-03,CUST10647,CP24578,2542.62,Wire,Mohammed Ivanov,India
PAY326099,2026-01-11,CUST11258,CP23526,11187.16,Card,Reza Sokolov,Belarus
PAY326100,2026-03-27,CUST11108,CP25603,6992.14,Wire,Anna Volkov,United Arab Emirates
PAY326101,2026-03-14,CUST11048,CP25225,1783.83,P2P,Peter Zhang,United Kingdom
PAY326102,2026-05-29,CUST10368,CP21475,2433.85,Wire,Jin Ivanov,India
PAY326103,2026-06-10,CUST10125,CP20173,4760.68,ACH,Wei Petrov,Russia
PAY326104,2026-03-18,CUST11321,CP24524,4330.07,Wire,Jin Volkov,United Arab Emirates
PAY326105,2026-08-13,CUST10376,CP21544,32128.1,P2P,Reza Zhang,Canada
PAY326106,2026-03-05,CUST10069,CP20262,12149.45,Card,Mohammed Haddad,Syria
PAY326107,2026-06-13,CUST10138,CP27879,4104.43,Wire,Peter Wang,Syria
PAY326108,2026-04-25,CUST11783,CP23064,3577.96,Card,Yousef Wilson,Nigeria
PAY326109,2026-06-07,CUST11146,CP20265,17658.53,Wire,Wei Hosseini,Canada
PAY326110,2026-02-20,CUST10082,CP27858,1192.17,Wire,Karim Volkov,North Korea
PAY326111,2026-08-31,CUST10432,CP20906,3850.19,Wire,Ivan Rahimi,Mexico
PAY326112,2026-06-18,CUST11985,CP27045,5215.29,Trade Payment,Hassan Mansour,United Kingdom
PAY326113,2026-07-10,CUST11988,CP22146,2852.97,P2P,Farid Karimi,India
PAY326114,2026-01-31,CUST10490,CP22594,1145.53,ACH,Anna Karimi,Russia
PAY326115,2026-06-03,CUST11058,CP21308,10116.31,Trade Payment,John Mansour,United States
PAY326116,2026-03-24,CUST11780,CP22876,748.46,P2P,Farid Petrov,Nigeria
PAY326117,2026-03-27,CUST11286,CP20135,9667.31,P2P,Ahmed Karimi,Belarus
PAY326118,2026-04-11,CUST11536,CP20411,20089.12,Card,Wei Sokolov,Belarus
PAY326119,2026-08-06,CUST10700,CP20181,5657.61,Wire,Viktor Nouri,Nigeria
PAY326120,2026-01-04,CUST10150,CP25457,3562.75,Trade Payment,Ivan Petrov,Canada
PAY326121,2026-01-18,CUST10711,CP23229,11194.79,Card,Mark Haddad,United Arab Emirates
PAY326122,2026-05-21,CUST11436,CP21771,14750.32,Wire,Reza Volkov,United Kingdom
PAY326123,2026-05-26,CUST10394,CP27901,11365.37,Card,Peter Mansour,Turkey
PAY326124,2026-06-09,CUST11490,CP20489,12813.32,Trade Payment,John Hosseini,Nigeria
PAY326125,2026-03-11,CUST11739,CP20276,5392.47,Card,Anna Khalil,Turkey
PAY326126,2026-08-27,CUST11222,CP21942,7669.41,Card,Anna Smith,Mexico
PAY326127,2026-02-21,CUST11410,CP24571,4454.01,ACH,Samir Mansour,Nigeria
PAY326128,2026-09-09,CUST10728,CP21034,3189.9,Card,Sara Karimi,United States
PAY326129,2026-07-17,CUST11338,CP23929,8080.51,Wire,Hassan Wilson,Russia
PAY326130,2026-01-04,CUST11993,CP20056,6053.19,ACH,John Mansour,Mexico
PAY326131,2026-08-13,CUST11940,CP22651,22397.52,ACH,Ali Wang,Turkey
PAY326132,2026-06-06,CUST11870,CP25674,2331.49,Card,Mohammed Wilson,United Kingdom
PAY326133,2026-08-06,CUST10877,CP21398,25281.99,P2P,Anna Khalil,United States
PAY326134,2026-08-15,CUST10392,CP23287,14079.06,Wire,Karim Haddad,Canada
PAY326135,2026-05-03,CUST11934,CP20235,1912.83,Card,Anna Sokolov,Turkey
PAY326136,2026-07-01,CUST11240,CP22546,42340.44,Trade Payment,Ali Wang,United States
PAY326137,2026-06-13,CUST11455,CP20334,5273.84,Wire,Reza Wilson,India
PAY326138,2026-09-15,CUST11951,CP21362,31698.61,P2P,Wei Haddad,Nigeria
PAY326139,2026-01-06,CUST11704,CP24837,3209.74,Card,John Khalil,Canada
PAY326140,2026-04-03,CUST11871,CP27964,30098.42,P2P,Reza Wang,India
PAY326141,2026-09-03,CUST10430,CP23979,6434.97,P2P,Sara Smith,Syria
PAY326142,2026-07-19,CUST11021,CP25965,89423.53,ACH,John Smith,Canada
PAY326143,2026-01-02,CUST10825,CP27240,5750.02,ACH,Farid Zhang,Belarus
PAY326144,2026-05-25,CUST11779,CP24543,8342.92,P2P,Mohammed Rahimi,Russia
PAY326145,2026-03-13,CUST10954,CP23234,1518.43,P2P,Omar Smith,United Kingdom
PAY326146,2026-08-03,CUST11075,CP25510,7551.2,Wire,Nikolai Brown,United Kingdom
PAY326147,2026-01-11,CUST11722,CP22453,3992.75,Wire,Samir Wilson,Turkey
PAY326148,2026-03-29,CUST11972,CP23081,4799.93,Wire,Sergei Al Rashid,United Kingdom
PAY326149,2026-09-07,CUST10308,CP20733,1397.0,Card,Karim Rahimi,Iran
PAY326150,2026-01-08,CUST10822,CP21623,1654.53,Wire,Farid Nouri,India
PAY326151,2026-06-11,CUST10973,CP25827,2595.13,P2P,Viktor Hosseini,United Arab Emirates
PAY326152,2026-08-07,CUST11935,CP23886,24992.21,Trade Payment,Sergei Zhang,Russia
PAY326153,2026-06-13,CUST10728,CP23486,71233.87,Trade Payment,Samir Smith,Turkey
PAY326154,2026-07-02,CUST10415,CP26462,1209.61,Wire,Mohammed Wilson,Belarus
PAY326155,2026-08-01,CUST10427,CP23476,8303.89,Card,Samir Hosseini,Iran
PAY326156,2026-09-29,CUST10076,CP25888,6948.86,Trade Payment,Anna Al Rashid,Mexico
PAY326157,2026-03-22,CUST11885,CP25568,4573.37,Card,Farid Volkov,Canada
PAY326158,2026-04-19,CUST10621,CP27137,13632.09,ACH,Ivan Ivanov,United Arab Emirates
PAY326159,2026-03-20,CUST10894,CP26568,950.73,Wire,Viktor Smith,Nigeria
PAY326160,2026-03-13,CUST11051,CP21896,8045.89,Wire,Sara Ivanov,United Arab Emirates
PAY326161,2026-06-15,CUST11491,CP23437,9680.39,P2P,Sara Zhang,Turkey
PAY326162,2026-07-09,CUST10676,CP24106,20928.48,Trade Payment,Anna Petrov,Russia
PAY326163,2026-01-29,CUST10029,CP21922,5963.27,ACH,Jin Nouri,Belarus
PAY326164,2026-06-16,CUST11804,CP26871,13522.11,Card,Ahmed Khalil,Syria
PAY326165,2026-08-22,CUST11241,CP21422,30827.88,Wire,Sara Khalil,Russia
PAY326166,2026-08-26,CUST10909,CP20418,10054.98,P2P,Ivan Wang,United States
PAY326167,2026-05-12,CUST10631,CP27204,3803.82,Trade Payment,Sergei Volkov,Mexico
PAY326168,2026-04-18,CUST10534,CP23790,5179.4,P2P,John Volkov,Russia
PAY326169,2026-07-31,CUST10445,CP23220,41923.36,Trade Payment,Ivan Nouri,United Kingdom
PAY326170,2026-05-25,CUST11793,CP21479,5054.58,Wire,Peter Nouri,Nigeria
PAY326171,2026-03-04,CUST10117,CP23619,10227.75,Wire,Hassan Wilson,Mexico
PAY326172,2026-07-01,CUST10779,CP20471,12140.9,Card,Omar Hosseini,Russia
PAY326173,2026-06-02,CUST10626,CP20861,9068.75,P2P,Samir Haddad,Belarus
PAY326174,2026-06-11,CUST10970,CP24581,8095.58,P2P,Ivan Zhang,United Kingdom
PAY326175,2026-01-16,CUST11309,CP25069,4968.22,Wire,Hassan Karimi,United States
PAY326176,2026-07-04,CUST11100,CP20354,3225.52,Trade Payment,Yousef Volkov,India
PAY326177,2026-07-07,CUST11797,CP26537,2796.98,Trade Payment,Ahmed Rahimi,Canada
PAY326178,2026-06-30,CUST10468,CP24945,7432.77,Trade Payment,Peter Haddad,Nigeria
PAY326179,2026-08-17,CUST10709,CP23710,2114.71,ACH,Wei Volkov,Syria
PAY326180,2026-01-25,CUST11155,CP20151,8913.45,Wire,Jin Hosseini,Turkey
PAY326181,2026-01-14,CUST11484,CP27770,19983.47,Trade Payment,Viktor Khalil,Russia
PAY326182,2026-09-07,CUST10951,CP20141,25587.49,P2P,Hassan Mansour,Turkey
PAY326183,2026-05-06,CUST10677,CP22376,8962.49,ACH,Ivan Smith,United Kingdom
PAY326184,2026-05-31,CUST11296,CP24161,8275.77,Wire,Anna Smith,Iran
PAY326185,2026-02-14,CUST11003,CP25993,947.97,Trade Payment,Jin Petrov,United States
PAY326186,2026-08-26,CUST10069,CP27728,7206.84,Wire,Anna Haddad,United Arab Emirates
PAY326187,2026-06-19,CUST11706,CP21422,28716.34,Card,Sara Khalil,Russia
PAY326188,2026-01-27,CUST10402,CP21623,10154.29,P2P,Farid Nouri,India
PAY326189,2026-03-31,CUST10862,CP25780,16663.82,Trade Payment,Sergei Lee,Nigeria
PAY326190,2026-06-08,CUST11203,CP21230,5625.08,Wire,Samir Nouri,Belarus
PAY326191,2026-08-16,CUST10966,CP21062,13332.08,Wire,Jin Al Rashid,Russia
PAY326192,2026-02-15,CUST11866,CP22774,10478.91,Wire,Ali Hosseini,Belarus
PAY326193,2026-05-04,CUST11302,CP21693,4399.05,ACH,Ivan Al Rashid,India
PAY326194,2026-02-21,CUST10795,CP21443,36545.64,P2P,Jin Mansour,United States
PAY326195,2026-01-09,CUST10599,CP20550,9913.56,Trade Payment,Samir Karimi,Syria
PAY326196,2026-01-07,CUST10649,CP25093,6059.03,ACH,Sara Smith,Turkey
PAY326197,2026-09-04,CUST10342,CP22036,7266.4,ACH,Ahmed Brown,United States
PAY326198,2026-09-05,CUST11870,CP22392,11759.28,Wire,Omar Zhang,Turkey
PAY326199,2026-05-21,CUST10373,CP23092,824.1,Wire,Yousef Petrov,Iran
PAY326200,2026-09-26,CUST10966,CP24738,8226.17,P2P,Sara Rahimi,United States
PAY326201,2026-08-02,CUST10485,CP27229,6291.04,Wire,Sara Khalil,Russia
PAY326202,2026-01-17,CUST10868,CP20065,5730.22,P2P,Farid Rahimi,Belarus
PAY326203,2026-03-09,CUST11195,CP27337,9146.66,P2P,Jin Petrov,Russia
PAY326204,2026-07-21,CUST10370,CP21160,4540.95,P2P,Viktor Mansour,Mexico
PAY326205,2026-04-20,CUST10992,CP26085,7548.05,Wire,Mohammed Zhang,United Arab Emirates
PAY326206,2026-04-23,CUST11099,CP21649,10687.14,Trade Payment,Wei Petrov,Canada
PAY326207,2026-01-12,CUST10870,CP21145,9339.64,Trade Payment,Yousef Karimi,United Kingdom
PAY326208,2026-03-02,CUST11184,CP27273,3076.81,Card,Reza Haddad,Iran
PAY326209,2026-01-12,CUST10939,CP21141,41105.56,ACH,John Zhang,Belarus
PAY326210,2026-06-15,CUST11581,CP21520,11077.91,Trade Payment,Samir Zhang,Mexico
PAY326211,2026-06-16,CUST11305,CP21229,58157.57,Wire,Yousef Wilson,Mexico
PAY326212,2026-09-24,CUST11691,CP26476,9108.49,P2P,Samir Zhang,Turkey
PAY326213,2026-04-23,CUST11273,CP22834,9920.48,P2P,Wei Wang,Syria
PAY326214,2026-05-28,CUST10123,CP24701,5547.33,Wire,Mohammed Smith,India
PAY326215,2026-05-12,CUST10000,CP27758,4267.59,Wire,John Petrov,United States
PAY326216,2026-06-28,CUST10612,CP21925,1610.55,ACH,Nikolai Wang,Russia
PAY326217,2026-07-04,CUST11253,CP26343,3200.55,P2P,Hassan Mansour,Canada
PAY326218,2026-01-30,CUST10804,CP24837,2065.84,Wire,John Khalil,Canada
PAY326219,2026-04-21,CUST11186,CP27259,7292.99,ACH,Omar Ivanov,India
PAY326220,2026-03-08,CUST10089,CP21216,20820.82,Wire,Reza Lee,Iran
PAY326221,2026-06-04,CUST10474,CP24875,8808.48,Card,Viktor Ivanov,Turkey
PAY326222,2026-08-27,CUST10999,CP25757,6614.09,Wire,Mohammed Nouri,United States
PAY326223,2026-07-25,CUST11609,CP20608,4833.24,Card,Ali Wang,United Kingdom
PAY326224,2026-05-20,CUST10491,CP22388,1750.47,ACH,Ali Hosseini,United States
PAY326225,2026-07-30,CUST11227,CP25747,14033.26,Wire,Ivan Nouri,Russia
PAY326226,2026-08-14,CUST11643,CP24658,13513.96,P2P,Wei Wilson,Canada
PAY326227,2026-04-12,CUST10079,CP21051,6034.63,P2P,Farid Hosseini,Canada
PAY326228,2026-08-03,CUST10182,CP26585,3675.4,Wire,Sergei Nouri,Nigeria
PAY326229,2026-04-13,CUST11596,CP22361,6950.72,ACH,Mark Khalil,India
PAY326230,2026-06-09,CUST10095,CP25201,29952.09,ACH,Reza Al Rashid,India
PAY326231,2026-04-27,CUST10241,CP24356,8783.16,Card,Sara Brown,Mexico
PAY326232,2026-07-30,CUST11343,CP23837,9325.38,Wire,Ahmed Nouri,Nigeria
PAY326233,2026-01-25,CUST11579,CP21693,9546.84,P2P,Ivan Al Rashid,India
PAY326234,2026-09-12,CUST11986,CP23409,8680.09,Wire,Omar Smith,Canada
PAY326235,2026-02-13,CUST10073,CP21963,16637.65,Wire,Ahmed Lee,Canada
PAY326236,2026-06-22,CUST10743,CP25323,7205.68,Wire,Anna Brown,Belarus
PAY326237,2026-02-11,CUST10838,CP22998,4764.64,P2P,Mark Wang,Mexico
PAY326238,2026-05-31,CUST10368,CP25919,2224.7,Wire,John Smith,Canada
PAY326239,2026-06-30,CUST10753,CP26162,11877.83,P2P,Hassan Ivanov,Iran
PAY326240,2026-07-19,CUST11841,CP22900,28415.62,Wire,Nikolai Zhang,Nigeria
PAY326241,2026-03-14,CUST10040,CP25608,7567.73,Trade Payment,Reza Hosseini,United Kingdom
PAY326242,2026-06-23,CUST11001,CP22996,2395.78,ACH,Karim Al Rashid,India
PAY326243,2026-02-07,CUST10888,CP27621,29981.79,Wire,Farid Ivanov,India
PAY326244,2026-05-09,CUST11344,CP22838,4029.53,Card,Karim Zhang,Belarus
PAY326245,2026-01-05,CUST11665,CP24663,5193.26,Trade Payment,Farid Lee,Turkey
PAY326246,2026-04-26,CUST11343,CP24843,1616.32,Wire,Sara Ivanov,Belarus
PAY326247,2026-06-23,CUST10617,CP26216,7015.39,Card,Omar Smith,Turkey
PAY326248,2026-08-04,CUST10120,CP22676,8757.48,P2P,Hassan Karimi,Mexico
PAY326249,2026-04-06,CUST11166,CP25134,11050.07,Wire,Ivan Sokolov,Russia
PAY326250,2026-03-04,CUST10296,CP26029,22927.29,Wire,Sergei Khalil,United Arab Emirates
PAY326251,2026-07-11,CUST10627,CP25480,21881.88,Card,Sara Zhang,United States
PAY326252,2026-07-25,CUST11064,CP26891,31328.83,P2P,Ahmed Rahimi,Canada
PAY326253,2026-08-06,CUST10441,CP24834,2871.23,Wire,Omar Smith,Canada
PAY326254,2026-04-05,CUST11460,CP25094,7293.99,Wire,Sergei Wilson,United Kingdom
PAY326255,2026-01-19,CUST11376,CP24653,3441.38,ACH,Ahmed Nouri,Russia
PAY326256,2026-07-28,CUST11790,CP25137,2334.24,Wire,Wei Wang,Iran
PAY326257,2026-02-21,CUST11942,CP24949,4341.8,P2P,Yousef Lee,Russia
PAY326258,2026-01-27,CUST11131,CP27098,2366.91,Wire,Omar Hosseini,Syria
PAY326259,2026-03-08,CUST11849,CP22548,1174.25,Wire,Ivan Lee,Russia
PAY326260,2026-08-26,CUST11916,CP27705,3893.56,P2P,Jin Wilson,Syria
PAY326261,2026-04-12,CUST10461,CP22500,5731.47,P2P,Omar Mansour,United Arab Emirates
PAY326262,2026-08-04,CUST10705,CP22737,1552.92,Wire,Jin Hosseini,Turkey
PAY326263,2026-01-03,CUST11420,CP25818,3750.61,P2P,Jin Rahimi,Canada
PAY326264,2026-04-03,CUST10667,CP27494,5042.86,Trade Payment,Ivan Wang,Mexico
PAY326265,2026-09-22,CUST11965,CP27478,15633.31,ACH,Peter Haddad,India
PAY326266,2026-03-20,CUST10402,CP24951,25128.5,ACH,Ivan Lee,United Kingdom
PAY326267,2026-05-20,CUST10851,CP23666,101668.65,P2P,Peter Wang,United Arab Emirates
PAY326268,2026-08-21,CUST10285,CP26929,18370.34,Wire,Farid Zhang,India
PAY326269,2026-01-30,CUST10860,CP27543,19772.83,ACH,Sergei Brown,Belarus
PAY326270,2026-01-03,CUST11871,CP20060,4234.38,Trade Payment,Omar Sokolov,United Kingdom
PAY326271,2026-08-28,CUST10776,CP26875,7817.49,Trade Payment,Ahmad Khalil,Belarus
